"code","occupation_single","occupation_origin","category"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
56,"librarian","Librarians","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
57,"musician, teacher","Musicians and music teachers","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
58,"nurse, professional","Nurses, professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
59,"nurse, student, professional","Nurses, student professional","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
61,"scientist, agriculturalist, agronomist","Agricultural scientists","Professional, Technical"
